Gene,Tumor_Mean,Normal_Mean,Log2FC,P_Value,NegLog10_P,Significance
NPPA,0.8523525979945306,1.1235061403508773,-0.19708953657734077,2.1767235206903447e-05,4.662196729922553,Not Significant
ELOVL5,12.465150774840474,12.85612807017544,-0.041293785478475654,2.1796199685910303e-05,4.6616192219602715,Not Significant
BPIL1,4.242006107566089,5.343281578947368,-0.2751103503991747,2.182789111752807e-05,4.660988221242872,Not Significant
MMP12,4.457794712853237,3.261925438596491,0.35681277699671704,2.183089804298212e-05,4.6609283986431445,Not Significant
KRT34,0.355541385597083,0.058258771929824565,0.35717671306900134,2.191020961825701e-05,4.659353467459065,Not Significant
CD46,12.712405834092982,12.493750877192982,0.023190281345784956,2.201607344149961e-05,4.657260134717074,Not Significant
ANKRD17,11.342563263445761,11.562864035087717,-0.02552336216079352,2.2085222899153534e-05,4.65589821318694,Not Significant
LOC100131551,2.350262443026436,1.7416508771929826,0.28922924409825485,2.215092396236994e-05,4.654608153712258,Not Significant
MAP3K7,9.451219690063812,9.616834210526315,-0.022682319895814915,2.2168459557583375e-05,4.654264484101779,Not Significant
DLL3,1.9990321786690979,1.037178947368421,0.5579242886382655,2.218169787644431e-05,4.654005214266704,Not Significant
IPP,7.922420419325432,8.201577192982457,-0.044446038307397115,2.226596533534337e-05,4.652358471396236,Not Significant
ARL17B,1.7444259799453052,2.10065,-0.17606625552844757,2.2461704241829976e-05,4.648557295503618,Not Significant
ZNF90,6.996287146763901,6.663944736842105,0.06124312207937365,2.2688478591460967e-05,4.644194625379328,Not Significant
NRAS,10.385056700091157,10.212821929824564,0.021992069668908015,2.277387464360826e-05,4.642563074207706,Not Significant
CEACAM7,2.7722638103919777,1.9488280701754386,0.35528886402007154,2.2927387664550806e-05,4.639645425754209,Not Significant
ACCN2,6.479405195989061,6.966856140350877,-0.09108698050450327,2.2988758465667382e-05,4.63848448267023,Not Significant
MAPK8,8.056426344576117,8.357928947368423,-0.04724739792646296,2.306078361519585e-05,4.637125939280118,Not Significant
POLR1B,9.465015861440293,9.252664912280704,0.02957554889181615,2.30752201163373e-05,4.636854147513113,Not Significant
AHCYL1,11.867949863263446,12.060454385964913,-0.02142287051196416,2.3162026519388766e-05,4.635223445476327,Not Significant
SCARNA7,1.1172773017319964,1.3624894736842106,-0.15809766847082143,2.3206845269006123e-05,4.634383893382195,Not Significant
DFFA,8.776768003646307,8.90021052631579,-0.018101585198764408,2.3438917176809088e-05,4.6300624555805285,Not Significant
C14orf147,10.524263628076573,10.22942192982456,0.037390906618598584,2.3527036839530497e-05,4.62843276748089,Not Significant
UGT2B15,3.7233377392889704,4.819579824561403,-0.3011082956949326,2.361300951787867e-05,4.626848657829634,Not Significant
DNAJB9,9.56380556061987,9.748849122807018,-0.02505254665774843,2.361544244462291e-05,4.6268039133327505,Not Significant
NBEAL2,10.298648131267091,9.979687719298246,0.04131314409399651,2.3630210657630597e-05,4.626532406719779,Not Significant
SARDH,6.340464721969006,5.774241228070176,0.1158120408715346,2.3659778704408733e-05,4.625989321749661,Not Significant
GTF2B,9.068447493163173,9.213550877192981,-0.020643281836062004,2.395726889525241e-05,4.620562692598508,Not Significant
MARVELD1,9.847585141294438,10.190000877192983,-0.04483623968221524,2.3972267767889357e-05,4.6202908799215185,Not Significant
NCF1,6.367745670009116,5.841551754385963,0.10689967682043361,2.397227156528907e-05,4.620290811125791,Not Significant
VPS18,9.58675287146764,9.426165789473686,0.022051453307535364,2.409232591928339e-05,4.6181212703566406,Not Significant
DPP10,1.2947571558796716,1.3487622807017543,-0.03355921731159137,2.4108454318694915e-05,4.617830632939853,Not Significant
FAM193B,9.137860711030083,9.369821929824562,-0.03263787316969592,2.419786598689194e-05,4.616222932820511,Not Significant
LOC541473,1.9958700091157702,2.3396210526315793,-0.15670938255867098,2.4466238775659132e-05,4.611432790130366,Not Significant
SCN1B,6.957707201458524,7.42822456140351,-0.08287593679361226,2.4471280567761556e-05,4.611343303678004,Not Significant
TOP3A,8.851676025524156,8.66957543859649,0.02691663850375793,2.451709918603022e-05,4.610530915965454,Not Significant
ZNF394,8.610370556061987,8.758334210526316,-0.022042835163053595,2.4532406471602472e-05,4.610259848203053,Not Significant
LOC100271836,8.214334092980858,8.539018421052631,-0.049960910365314935,2.4532427407338063e-05,4.610259477580196,Not Significant
SIX1,7.889629626253418,7.203263157894737,0.11592540210417338,2.4639801418460036e-05,4.6083627966380725,Not Significant
DNAJC8,10.749759617137649,10.881710526315791,-0.01611130408477202,2.46705279960893e-05,4.607821555685203,Not Significant
TCHHL1,0.3563568824065633,0.03271578947368421,0.39329355880883227,2.4743940397268252e-05,4.6065311391238835,Not Significant
TBCK,8.987139197812215,9.233114912280701,-0.03510197724015264,2.4763042340552607e-05,4.606195999775252,Not Significant
ZNF785,7.995794712853236,7.7221403508771935,0.04456853319689337,2.4824891104714437e-05,4.605112647876905,Not Significant
KAL1,8.59520875113947,9.115364035087719,-0.076162142205878,2.4886897796676238e-05,4.604029235723739,Not Significant
ACCN1,1.9757558796718322,2.1944149122807017,-0.1022955341602982,2.5012851275809003e-05,4.60183679916236,Not Significant
KIAA1210,2.678832725615315,3.28259298245614,-0.2192364907412273,2.5087087783192755e-05,4.600549750526602,Not Significant
TCP11L1,7.537558158614403,7.728125438596491,-0.031848334684731444,2.512066331465356e-05,4.599968897176463,Not Significant
ERN1,7.161343391066546,7.683768421052631,-0.0895146072920092,2.5167691779013554e-05,4.599156613359269,Not Significant
ADAM10,10.425413582497722,10.76224561403509,-0.04191713206718142,2.5246213086761742e-05,4.597803756510219,Not Significant
RNF20,10.450059252506836,10.620365789473682,-0.02130041896549406,2.530919243665275e-05,4.596721712048415,Not Significant
SNX14,10.317046125797628,10.167765789473684,0.019156857184126463,2.5483198458990564e-05,4.593746063545732,Not Significant
IGSF6,6.653045487693711,6.226595614035087,0.08271780848603875,2.567434891892502e-05,4.590500560953796,Not Significant
ZNF410,10.153298541476754,10.041342105263158,0.014554897991926658,2.5722290726731503e-05,4.589690357455475,Not Significant
PVALB,3.7877040109389246,2.0226412280701753,0.6635242149892661,2.5798470916763737e-05,4.588406034040312,Not Significant
UNC93A,0.495124065633546,0.11044649122807017,0.42912532863466846,2.5803590655023884e-05,4.588319856317378,Not Significant
FAM100B,9.331358432087512,9.025020175438595,0.043424821188018076,2.585072288530304e-05,4.587527307861777,Not Significant
GABRR2,1.1157056517775752,1.4137798245614037,-0.19015515915891365,2.6019953017060958e-05,4.584693491957737,Not Significant
SLC2A2,0.07138240656335461,0.11900877192982456,-0.06274783515987266,2.602877927013173e-05,4.584546199492664,Not Significant
WNT3,4.658663354603465,4.128138596491228,0.14202605738905275,2.606066358166665e-05,4.584014530059083,Not Significant
GPRC6A,0.05333719234275296,0.12462192982456141,-0.0944727412772032,2.608101956855563e-05,4.583675435012871,Not Significant
MTMR4,10.303206745670009,10.038247368421052,0.03422100463150889,2.6093111775793732e-05,4.5834741253279265,Not Significant
STT3A,11.78636581586144,11.57331403508772,0.024241313854817752,2.620694627921668e-05,4.581583581546719,Not Significant
ACSF2,9.451753691886964,9.886664035087719,-0.05881691011105476,2.643609512622094e-05,4.577802694056922,Not Significant
GPR139,1.0288625341841386,0.2748473684210526,0.670346588217667,2.6494553493412386e-05,4.576843395152525,Not Significant
KTELC1,8.56623518687329,8.742149122807017,-0.02628880607465545,2.6584376822421267e-05,4.5753735157431,Not Significant
WBP5,9.48505195989061,9.830509649122806,-0.0467671222603547,2.6783369888473564e-05,4.572134780875376,Not Significant
PGLYRP1,0.21973755697356426,0.4259956140350878,-0.22539877862605304,2.681040120399693e-05,4.571696686972799,Not Significant
GPSM3,8.591923792160438,8.246778070175438,0.052869433323623184,2.6833333768500843e-05,4.571325367308657,Not Significant
EP400,10.496837648131265,10.676705263157896,-0.02239617208921399,2.6866675142174578e-05,4.570786075909644,Not Significant
HMG20A,9.643676390154967,9.781289473684211,-0.018533186440911717,2.693349550981405e-05,4.569707278890425,Not Significant
HERC5,7.771091157702826,8.197090350877193,-0.06842118262668456,2.706766993075456e-05,4.567549128040716,Not Significant
RNF183,3.7045509571558792,4.48059298245614,-0.22027497028328485,2.7109101620316285e-05,4.566884874444748,Not Significant
TADA2A,7.416206198723792,7.6023543859649125,-0.03156151495920019,2.7118115070326125e-05,4.56674050075651,Not Significant
DCAF4,8.414612944393802,8.151996491228068,0.04081528466430227,2.7168667446351973e-05,4.5659316620932735,Not Significant
PPP2R5B,8.429214858705562,8.627547368421052,-0.03003066904459437,2.7236209450654925e-05,4.564853334689248,Not Significant
GAR1,8.653773381950776,8.388238596491227,0.04023845299164751,2.7439812744241634e-05,4.561618856683218,Not Significant
VWA5B2,2.8146999088422975,1.9425456140350874,0.3745047895175839,2.766328915020507e-05,4.5580961837762635,Not Significant
SIPA1L1,9.929567912488606,10.092356140350878,-0.02132947569365677,2.7696355158168094e-05,4.5575773803524315,Not Significant
OSGEP,8.597477939835917,8.43067105263158,0.025294907444336746,2.7799590375311148e-05,4.555961603328423,Not Significant
CLLU1,1.189034092980857,1.5011578947368422,-0.19230171193131826,2.7849702903896306e-05,4.5551794334484805,Not Significant
CLCA3P,0.14912251595259798,0.23203070175438595,-0.10050558596554396,2.792026404402376e-05,4.554080478874082,Not Significant
SLC25A24,10.331163719234276,10.121623684210526,0.026928607194299736,2.7972505869314556e-05,4.553268626353959,Not Significant
MAPK8IP3,9.5693354603464,9.193350877192984,0.052256282105726526,2.7972511975315027e-05,4.553268531553657,Not Significant
ZBTB7A,9.794998176845944,9.680978947368423,0.015319118804528227,2.816385713150098e-05,4.550307867420043,Not Significant
SLC5A11,1.8411948951686417,1.412694736842105,0.23585240638692134,2.8198340858888783e-05,4.549776444057483,Not Significant
SERBP1,12.540935460346399,12.646048245614034,-0.011155812744571924,2.8303835250906325e-05,4.548154712339613,Not Significant
GDF6,3.387850410209663,3.837810526315789,-0.14083992453892577,2.8426541264956533e-05,4.546275978892847,Not Significant
ADA,7.109196171376482,6.739783333333334,0.06726573328967753,2.858575943556661e-05,4.543850265429951,Not Significant
PLCG1,10.547998268003646,10.703252631578946,-0.01926675087688481,2.8638885424296896e-05,4.543043888022585,Not Significant
LRRC37B2,8.707291795806745,8.918995614035088,-0.031125183169631178,2.8727694261631292e-05,4.541699229895106,Not Significant
C16orf45,8.47221166818596,9.115318421052633,-0.094768510113207,2.8906100608964357e-05,4.539010490073676,Not Significant
C4orf21,6.5812376481312675,6.2489605263157895,0.06465925678368604,2.9049543219830215e-05,4.536860692143421,Not Significant
PPP1R15B,10.993039288969918,11.228192105263156,-0.028013807875738556,2.906750468491905e-05,4.53659224886543,Not Significant
OPRL1,6.451551230628988,6.149827192982457,0.0596324174033377,2.932037847527515e-05,4.53283042800558,Not Significant
CEACAM1,8.803553600729261,9.305214035087719,-0.07199777086534728,2.9356670420921145e-05,4.532293202837038,Not Significant
CROCCL1,7.9478283500455795,8.257370175438597,-0.04906483147110645,2.9429369664434153e-05,4.531219039775674,Not Significant
OR10G2,0.17414667274384688,0.03848684210526316,0.17712970214990753,2.9585224944199124e-05,4.528925124319941,Not Significant
LOC641298,6.085305469462169,6.591390350877193,-0.09953408357043363,2.9630210418453223e-05,4.528265264373859,Not Significant
SPANXC,0.32625824977210577,0.08943508771929826,0.28378148692225125,2.9774031743152743e-05,4.526162352949912,Not Significant
ZNF84,9.574980127620783,9.78842192982456,-0.028828898624092925,2.9813891321086038e-05,4.525581335977373,Not Significant
CCDC55,9.605931175934368,9.751318421052632,-0.019642294917466243,3.0091476184715235e-05,4.521556506738126,Not Significant
FBXO24,3.4010327256153148,3.0086026315789476,0.13474268771501452,3.018456648425247e-05,4.52021505717506,Not Significant
RPS2,13.727540656335458,13.402774561403508,0.03216977535341059,3.0240532508269947e-05,4.5194105655727155,Not Significant
LRBA,11.473985961713764,11.158199122807018,0.03699298836049939,3.02778995254329e-05,4.518874256521869,Not Significant
NDUFAF2,7.22012935278031,7.4273491228070165,-0.035917796987575336,3.0315316983989696e-05,4.518337886321383,Not Significant
MICALCL,5.49198094804011,4.833260526315788,0.15435625648578424,3.037153684694217e-05,4.51753323155031,Not Significant
ADAM17,9.362872743846856,9.595223684210525,-0.03199005073056302,3.0409052043492345e-05,4.516997118122794,Not Significant
GGT1,8.08496681859617,7.347431578947368,0.12214888219650856,3.0427847315922827e-05,4.516728771660431,Not Significant
UGDH,10.93034776663628,10.466525438596493,0.05720780255814273,3.046543614240415e-05,4.5161926001463195,Not Significant
GLB1L,7.9987580674567,8.233428070175439,-0.03714046625709778,3.048423626524262e-05,4.515924681073279,Not Significant
LRRC27,7.887277484047403,7.681027192982456,0.03387577219070286,3.0635138784193794e-05,4.513780147874119,Not Significant
C1QL4,2.0774880583409296,2.4527491228070177,-0.1659922530007144,3.064616094181475e-05,4.513623922000763,Not Significant
HERC4,9.812247310847768,9.959489473684211,-0.019514178310416918,3.07297848214247e-05,4.512440480784789,Not Significant
NUDT18,7.291523701002735,6.95012456140351,0.06065978001850066,3.0729800004653516e-05,4.512440266204996,Not Significant
DHRS7,10.533602005469461,10.30997543859649,0.028247348432382472,3.082475532244138e-05,4.511100362016425,Not Significant
TCL1A,2.7452086599817687,1.7126342105263157,0.46535158078541095,3.089764747883574e-05,4.510074586136796,Not Significant
SHPK,8.531553691886964,8.74695701754386,-0.03224048240080698,3.0900916827211276e-05,4.510028634908765,Not Significant
GTF2H2B,6.446479762989973,5.709490350877193,0.15035538508945687,3.091999800699056e-05,4.509760542747019,Not Significant
TGM2,10.4401967183227,9.988973684210526,0.05805520799521439,3.107293598339267e-05,4.5076177096949674,Not Significant
NME2P1,6.3577742023701,5.983943859649122,0.07522744119583039,3.114967234773229e-05,4.506546517169185,Not Significant
SIGLEC10,7.02426709206928,6.4884464912280695,0.09970317088073917,3.130370589269592e-05,4.5044042454095505,Not Significant
LIPN,0.13394211485870558,0.2619464912280701,-0.15430374289539214,3.1377441089448835e-05,4.503382477130419,Not Significant
SSH2,9.134386508659983,9.43719298245614,-0.04247500328411281,3.1380985587982024e-05,4.503333420573803,Not Significant
ZNF827,7.787027894257065,8.203342982456142,-0.06678272091309753,3.140032994779645e-05,4.50306578843142,Not Significant
SCGBL,1.0207962625341844,1.2691043859649125,-0.16719910308923094,3.1467146198386536e-05,4.50214264210402,Not Significant
FBXO10,7.5560061075660885,7.765217543859649,-0.0348523853173404,3.165289358220004e-05,4.499586582349915,Not Significant
PPM1E,4.565467912488606,3.7051105263157904,0.24227437289551276,3.165291989201555e-05,4.499586221365447,Not Significant
SNORA53,0.9888996353691888,1.2653228070175442,-0.18774617185243367,3.171727654487694e-05,4.49870411114986,Not Significant
SEPHS1,10.291326162260711,10.042216666666667,0.0321851254863611,3.1828876637618644e-05,4.497178689016216,Not Significant
TNFSF10,11.479685232452143,11.912395614035086,-0.049175139714406846,3.188776815162266e-05,4.4963758762839845,Not Significant
C1orf91,7.406530082041932,7.174675438596491,0.04034897788929767,3.192704705163783e-05,4.495841247714372,Not Significant
PAFAH2,9.047348860528714,8.88765,0.023115294317612993,3.202551199825104e-05,4.494503918375228,Not Significant
FAM169B,0.1559422971741112,0.2477894736842105,-0.11030516149887948,3.2076691511444714e-05,4.49381043254565,Not Significant
